DATES,LIP,UNEMP,LCPI,FFR,LPCOM,LRCDUR,LRCND,LRCSV,RRSHOCK,CUMRRSHOCK,CUMRRSHOCKORIG,BCSHOCK,CUMBCSHOCK,MP1_TC,FF4_TC,ED2_TC,ED3_TC,ED4_TC,GS1,EBP,szshock,rrshock83,cumrrshock83,rrshock83b,mp1_vr,ff1_vr,ff4_vr,ed2_vr,ff1_gkgreen,ff4_gkgreen,ed2_gkgreen,wu_xia,lm1,lm2,ltr,lnbr,factor1,factor2,factor3,factor4,factor5
2001.25,4.543607499,4.4,5.172754144,4.8,5.423451097,4.315125324,4.464286114,4.454347296,0,0.3282199,,0,-1.701754,-0.1463938,-0.2063012,-0.1785054,-0.2111613,-0.1786613,3.98,0.7754,-2.266,0,1.1884515,0,-0.43749,-0.175,-0.37,-0.32,0,0,0,4.67,7.01678904,8.538034495,1.922787732,3.646102425,0.52092025,-0.1378437,-0.337297706,-0.290533664,-0.14962116
2001.333333,4.536383722,4.3,5.177843213,4.21,5.437252881,4.327425243,4.469911588,4.455985489,-0.4085865,-0.0803666,,-1.648492,-3.350245,-0.3010387,-0.2864408,-0.2553656,-0.2752904,-0.2519839,3.78,0.6883,-2.1835,-0.2400456,0.9484059,-0.2400456,-0.09688,-0.05,-0.14,-0.135,-0.0018684,-0.0806736,-0.0938474,4.24,7.021173246,8.538484906,2.028542906,3.648448008,0.560439424,0.076653853,0.001140836,-0.10943596,-0.116372246
2001.416667,4.529837618,4.5,5.180096735,3.97,5.446651161,4.346658491,4.4594621,4.455857783,-0.1366324,-0.216999,,1.77493,-1.575315,-0.0297523,-0.0532258,-0.0523009,-0.0487096,-0.0665162,3.58,0.9779,-0.13401,-0.1405754,0.8078305,-0.1405754,0.105,0.015,0.075,0.065,0.0321919,0.0844746,0.0883162,3.95,7.028201432,8.546363569,1.935859813,3.653355898,0.485310933,0.209629468,0.086519478,-0.001898362,0.041395866
2001.5,4.524491443,4.6,5.17840707,3.77,5.460436216,4.336244442,4.470724089,4.457168893,0,-0.216999,,0,-1.575315,0.0910001,0.0650001,0.0563333,0.0650001,0.052,3.62,0.566,0.36195,0,0.8078305,0,0,0,0,0,0,0,0,3.82,7.039222042,8.552096907,2.039400492,3.668472644,0.616573062,-0.029541698,-0.178649626,-0.153193632,-0.12547728
2001.583333,4.522331908,4.9,5.17840707,3.65,5.463704678,4.35985771,4.473374429,4.459554645,-0.1275515,-0.3445505,,-0.4824924,-2.057808,0.0054965,-0.0070968,-0.0141935,-0.0195162,-0.0159678,3.47,0.6118,-0.29675,-0.0733708,0.7344597,-0.0733708,0.01549,0.005,-0.02,-0.04,0.033484,-0.0010667,0.0017703,3.66,7.048125732,8.558488674,2.024325159,3.683313996,0.605803933,-0.373666531,-0.166836473,-0.397494842,-0.162965607
2001.666667,4.518909436,5,5.18234519,3.07,5.423274606,4.327319625,4.463433796,4.454684449,0,-0.3445505,,0,-2.057808,0.0099933,-0.0129032,-0.0258067,-0.0354838,-0.0290322,2.82,1.0023,-4.8128,0,0.7344597,0,0,0,0,0,0,0,0,2.75,7.094234846,8.579529289,3.24376354,3.998787685,0.583979659,-0.13252358,-0.119542888,-0.086099493,-0.089607553
2001.75,4.514196789,5.3,5.179533831,2.49,5.355264647,4.458211912,4.475209553,4.45990161,-0.1600074,-0.5045579,,-1.887707,-3.945515,-0.0362127,-0.0387096,-0.0580645,-0.0580645,-0.0580645,2.33,0.8689,1.7695,-0.1091449,0.6253148,-0.1091449,-0.03742,-0.035,-0.04,-0.06,0.0214885,0.0139457,-0.0030982,2.66,7.060733844,8.576895035,2.49105438,3.814057303,0.586950504,-0.062041481,-0.170372717,0.060306342,0.135098491
2001.833333,4.50881456,5.5,5.178970609,2.09,5.352568781,4.422544583,4.477359541,4.459276986,-0.1716333,-0.6761912,,-2.039411,-5.984926,-0.1262071,-0.1179571,-0.1352687,-0.1561022,-0.1436021,2.18,-0.4335,-1.389,-0.0973326,0.5279822,-0.0973326,-0.15,-0.12,-0.14,-0.16,-0.0555796,-0.0801256,-0.0842215,2.06,7.065271717,8.584945293,2.176454816,3.710347361,0.743995228,-0.272300733,-0.232530776,-0.298762329,-0.477942534
2001.916667,4.508926871,5.7,5.17840707,1.82,5.365882553,4.381601544,4.480298334,4.464297627,-0.2269373,-0.9031285,,-0.3210616,-6.305987,-0.0302501,-0.0436559,-0.0740862,-0.1019626,-0.0994625,2.22,0.3562,-0.43844,0.0908321,0.6188143,0.0908321,-0.00775,-0.005,-0.03,-0.07,0.0301641,0.0253437,-0.0074195,1.52,7.075216973,8.59474665,2.202322671,3.721274038,0.675828588,-0.254819323,-0.15504956,-0.138445244,-0.214362856
2002,4.515278301,5.7,5.180096735,1.73,5.359177255,4.398760834,4.48106848,4.465379243,-0.1540111,-1.0571396,,0.5339342,-5.772053,-0.0008872,-0.0083871,-0.0212903,-0.032258,-0.0319355,2.16,0.4983,0.63911,0.0604369,0.6792512,0.0604369,0.025,-0.005,0.02,0.02,-0.0021443,0.025087,0.0286636,1.85,7.081624549,8.598478204,2.301684688,3.728821061,0.488633298,-0.372188353,0.017959591,-0.234120386,-0.247329776
2002.083333,4.51526736,5.7,5.18178355,1.74,5.366069469,4.416524675,4.48162307,4.467906121,0,-1.0571396,,0,-5.772053,0.0233872,0.0187097,0.0187097,0.0233872,0.0280647,2.23,0.7116,-0.87589,0,0.6792512,0,0,0,0,0,0,0,0,1.83,7.081456453,8.603921195,2.224947823,3.732489558,0.266524726,-0.187652502,0.085459451,-0.026727113,-0.271661301
2002.166667,4.523148521,5.7,5.184588601,1.73,5.39203537,4.411391243,4.481238285,4.468445128,-0.3577066,-1.4148462,,-0.3864206,-6.158474,-0.0108361,-0.0188708,-0.0314515,-0.0314517,-0.0335484,2.57,0.2618,1.0912,-0.2860776,0.3931736,-0.2860776,-0.02584,-0.01,-0.045,-0.075,-0.047729,-0.0918345,-0.1029221,1.74,7.083807223,8.605899797,2.208933537,3.712937719,0.221397506,-0.141695649,0.063720778,-0.083462375,-0.007617036
2002.25,4.527570741,5.9,5.189060381,1.75,5.378190829,4.438784968,4.477938906,4.471775927,0,-1.4148462,,0,-6.158474,-0.0150039,-0.026129,-0.0435483,-0.0435483,-0.0464518,2.48,0.3831,-0.40413,0,0.3931736,0,0,0,0,0,0,0,0,1.82,7.077329263,8.604892665,2.273362234,3.700511538,0.005396191,0.040594145,0.366271536,0.052242706,-0.0769552
2002.333333,4.531679715,5.8,5.190175208,1.75,5.37726717,4.398723955,4.479028564,4.473442879,0.1783551,-1.2364911,,-0.7130322,-6.871506,0.0052016,-0.016129,-0.0322583,-0.0443547,-0.0483871,2.35,0.4131,-1.7362,0.0250567,0.4182303,0.0250567,0.00645,0.005,-0.02,-0.04,0.0318941,0.0086304,-0.0336478,1.79,7.082884365,8.610974931,2.217571719,3.673664288,0.136375017,0.101895327,0.198973678,0.124835169,-0.020815832
2002.416667,4.541240546,5.8,5.190732156,1.75,5.429740288,4.418129512,4.488456578,4.473671013,0.0389534,-1.1975377,,-0.9911209,-7.862627,0.0012484,-0.0055377,-0.0052419,-0.0098119,-0.0107796,2.2,0.7523,0.13711,0.0154314,0.4336617,0.0154314,0,0.01,-0.01,0.015,0.0139912,0.0165581,0.0249282,1.73,7.08640343,8.615553261,2.068886028,3.662997384,0.118740583,-0.218053354,-0.040322708,0.04695375,-0.043931859
2002.5,4.539006879,5.8,5.192956851,1.73,5.455150161,4.448949031,4.486285294,4.476961744,0,-1.1975377,,0,-7.862627,0,-0.0083334,0.0125,0.0041666,0.0041666,1.96,1.1727,-1.0662,0,0.4336617,0,0,0,0,0,0,0,0,1.76,7.090826555,8.622975618,2.083931447,3.665738762,-0.020114346,-0.27355874,-0.033651657,0.078330959,-0.125341971
2002.583333,4.539161785,5.7,5.195730778,1.74,5.450952613,4.468960925,4.483126838,4.475960868,0.1703264,-1.0272113,,-0.4152088,-8.277836,0.0263917,-0.0245161,-0.0490322,-0.0980647,-0.1195161,1.76,1.1977,-0.29815,0.1244227,0.5580844,0.1244227,0.04306,0.025,-0.04,-0.08,0.0372048,-0.0305854,-0.0678534,1.81,7.079689743,8.630325429,2.13546737,3.67703458,0.252163155,-0.032502067,-0.085534381,0.024569027,0.07169749
2002.666667,4.540323351,5.7,5.197391448,1.75,5.460010956,4.424331529,4.483386659,4.477768539,-0.0446106,-1.0718219,,-0.1487782,-8.426614,0.0213349,-0.0166504,-0.0333011,-0.066602,-0.0824838,1.72,1.3159,0.13906,-0.0109181,0.5471663,-0.0109181,0.02,0.015,-0.005,-0.01,0.0024004,-0.0107951,-0.0144756,1.85,7.086319787,8.634691742,2.158945643,3.654443277,0.258593848,-0.016335953,-0.07755303,0.040211234,-0.007737535
2002.75,4.537241391,5.7,5.199601394,1.75,5.466328685,4.415098676,4.492247818,4.482652208,0,-1.0718219,,0,-8.426614,0.0153334,-0.0038333,-0.0076666,-0.0153334,-0.023,1.65,1.1194,-1.1414,0,0.5471663,0,0,0,0,0,0,0,0,1.82,7.092906163,8.642450448,2.172248591,3.66284344,0.213731952,-0.019252657,-0.08856431,-0.02434939,0.025069846
2002.833333,4.542474233,5.9,5.201255654,1.34,5.47231269,4.42503823,4.498664571,4.483217218,-0.2700224,-1.3418443,,-1.884871,-10.31149,-0.1666667,-0.0708334,-0.0583334,-0.0708332,-0.0749998,1.49,0.7883,-3.0076,-0.3121872,0.2349791,-0.3121872,-0.2,-0.16,-0.085,-0.07,-0.1268844,-0.0454132,-0.0446863,1.23,7.097796959,8.651146995,2.27788248,3.676351304,0.234101538,0.073884709,0.028281748,-0.106323561,-0.015378048
2002.916667,4.537431884,6,5.202907182,1.24,5.497414097,4.460306251,4.500742568,4.484910336,0.0042556,-1.3375887,,0.1210354,-10.19045,-0.0333333,-0.0070698,-0.0010216,0.0035753,0.013387,1.45,0.6701,0.28894,0.0007977,0.2357768,0.0007977,0,0,0.01,0.015,0.0116898,0.0355735,0.0325846,1.16,7.105950185,8.654796283,2.295056827,3.69374261,0.187165228,-0.146996246,-0.091740117,0.137327949,-0.167520506
2003,4.54421776,5.8,5.207297968,1.24,5.515120862,4.445740597,4.503613538,4.488299234,-0.0002099,-1.3377986,,0.387951,-9.802499,0.0009677,0.0058064,0.0087099,0.0130644,0.0169356,1.36,0.5955,0.0022346,-0.0473729,0.1884039,-0.0473729,0.01,0,0.03,0.045,-0.0064746,0.0161664,0.0483578,1.33,7.111756785,8.660340701,2.309858577,3.706105235,0.359405047,-0.067752315,-0.008493061,-0.125329538,0.141441575
2003.083333,4.54717554,5.9,5.212759478,1.26,5.519859636,4.419852144,4.501663506,4.486555555,0,-1.3377986,,0,-9.802499,0.0090322,0.0270967,0.0406451,0.0541935,0.0496774,1.3,0.4039,-0.78114,0,0.1884039,0,0,0,0,0,0,0,0,1.33,7.12052521,8.666595473,2.28767448,3.717952702,-0.042361988,0.124957545,0.100389763,0.229948495,0.067949744
2003.166667,4.544934926,5.9,5.214392132,1.25,5.520380334,4.444379175,4.506917682,4.487107111,0.038384,-1.2994146,,0.4066063,-9.395892,0.010762,-0.0090322,-0.0067742,0,-0.0067742,1.24,-0.1452,0.21437,0.0652829,0.2536868,0.0652829,0.02383,0.00999,-0.02,-0.015,0.0186823,-0.0114881,-0.0039096,1.38,7.121575503,8.670000112,2.285438934,3.717175323,0.181625949,0.285932904,0.160527701,0.214150914,0.002313175
2003.25,4.537362326,6,5.210578452,1.26,5.516086502,4.470529607,4.507788863,4.491082813,0,-1.2994146,,0,-9.395892,0.013068,-0.0109677,-0.0082259,0,-0.0082259,1.27,-0.1308,,0,0.2536868,0,0,0,0,0,0,0,0,1.31,7.128976985,8.675307435,2.360382192,3.702239806,0.256013439,0.113702453,0.047893422,0.086436131,0.04726733
2003.333333,4.537827738,6.1,5.208939555,1.26,5.521460918,4.479482239,4.506056783,4.493120682,-0.008246,-1.3076606,,-0.383229,-9.779121,0.0311999,-0.0335484,-0.0670967,-0.0964515,-0.1216128,1.18,-0.8435,,0.0140816,0.2677684,0.0140816,0.0372,0.03,-0.04,-0.08,0.0367164,-0.0284221,-0.0602086,1.28,7.147401902,8.687239717,2.434314864,3.709980258,0.593539592,-0.484992308,-0.35473028,-0.463063855,-0.080089549
2003.416667,4.538876525,6.3,5.210032452,1.22,5.528476253,4.494651948,4.520080598,4.49441738,-0.2121577,-1.5198183,,2.220978,-7.558144,0.033,0.0145483,0.0070968,0.0104516,0.0006127,1.01,-0.5522,,-0.1782409,0.0895275,-0.1782409,0.135,0.03,0.105,0.1,0.0456481,0.128468,0.1141922,1.45,7.157346,8.693748153,2.439211691,3.739905213,0.338843743,-0.380975476,-0.421012064,0.099850325,-0.003001102
2003.5,4.54329691,6.2,5.213303992,1.01,5.524336779,4.508637259,4.522505711,4.498675694,0,-1.5198183,,0,-7.558144,0.1080003,0.0840001,0.0799999,0.1159999,0.096,1.12,-1.3292,,0,0.0895275,0,0,0,0,0,0,0,0,1.04,7.16154442,8.701246581,2.499548927,3.760083213,0.191493347,-0.012334739,-0.079634838,0.150742688,-0.029685911
2003.583333,4.541180847,6.1,5.217649463,1.03,5.527403227,4.544134855,4.534103738,4.501319641,-0.0590037,-1.578822,,0.0646496,-7.493494,0,0,-0.016129,-0.032258,-0.0516129,1.31,-0.2241,,-0.0114774,0.0780501,-0.0114774,0,0,0,-0.025,-0.0009607,0.0065647,-0.0287201,1.01,7.167500733,8.710652493,2.648795474,3.816546812,0.071812907,0.001416304,0.184536884,-0.255541931,-0.245044057
2003.666667,4.547394876,6.1,5.22089622,1.01,5.565630902,4.522581741,4.532395171,4.501031146,-0.2055686,-1.7843906,,0.1565353,-7.336959,0.0053599,0,-0.0113709,-0.0152419,-0.0333869,1.24,-0.6907,,-0.1675589,-0.0895088,-0.1675589,0.01072,0.005,0,-0.005,-0.013258,-0.0063643,-0.0157345,1.17,7.167115034,8.705977155,2.524768183,3.78328013,0.058746651,0.109187189,0.228904639,-0.16196309,0.131206811
2003.75,4.548224103,6,5.219815138,1.01,5.613274081,4.525249971,4.531577466,4.504520778,-0.1934256,-1.9778162,,0.0333209,-7.303638,0.0047147,-0.0012903,-0.0141129,-0.0123386,-0.0224195,1.25,-0.5425,,-0.1738297,-0.2633385,-0.1738297,-0.005,0,-0.01,-0.09,0.0015543,0.0038251,-0.0950376,1.03,7.16773208,8.704386197,2.450832669,3.768037155,-0.064532664,-0.013339867,0.04441082,0.176161663,-0.054965131
2003.833333,4.556163748,5.8,5.220355825,1,5.630028286,4.547021871,4.540812982,4.507005937,0,-1.9778162,,0,-7.303638,-0.0043547,-0.0087097,-0.078387,-0.1001613,-0.1175807,1.34,-0.5401,,0,-0.2633385,0,0,0,0,0,0,0,0,1.01,7.16904204,8.705198565,2.443737373,3.756257689,0.019509241,-0.206687859,-0.13202886,-0.002372523,0.24795699
2003.916667,4.55521179,5.7,5.223054882,0.98,5.646788753,4.541505949,4.537330221,4.510529782,-0.2314798,-2.209296,,0.2952921,-7.008346,0,0.0037096,0.0037096,0.0408065,0.0630646,1.31,-0.4923,,-0.1922466,-0.4555851,-0.1922466,0,0,0.005,0.005,0.0045558,0.0313977,0.0085389,0.94,7.174111565,8.704883643,2.385730674,3.749409954,-0.193667464,-0.285070983,-0.037689153,0.004645438,-0.082120365
2004,4.557042402,5.7,5.227358278,1,5.675211518,4.540450315,4.544868012,4.514742069,-0.1027214,-2.3120174,,0.5149432,-6.493403,0.0006452,0.0019355,0.0154839,0.0380645,0.0535483,1.24,-0.711,,-0.1804273,-0.6360124,-0.1804273,0.005,0,0.005,0.11,-0.0062999,-0.0008875,0.0929525,1.03,7.174034945,8.706208959,2.449193113,3.758288905,-0.044875826,-0.010366733,0.003298174,0.05243745,0.256491375
2004.083333,4.562637354,5.6,5.229503051,1.01,5.688364222,4.554613462,4.536280881,4.51783512,0,-2.3120174,,0,-6.493403,0.0043547,0.004355,0.0958066,0.161129,0.213387,1.24,-0.2844,,0,-0.6360124,0,0,0,0,0,0,0,0,1.04,7.185841458,8.712809316,2.388395749,3.760059931,-0.169739804,0.167584381,-0.005290293,0.224230879,0.263175711
2004.166667,4.557192442,5.8,5.231643233,1,5.718835277,4.568008152,4.551136297,4.516732338,0.073171,-2.2388464,,0.0542075,-6.439196,0,-0.0025806,-0.030968,-0.0412905,-0.0516129,1.19,-0.5316,,-0.1155938,-0.7516062,-0.1155938,0,0,-0.005,-0.06,0.0061702,-0.018163,-0.0629562,1.05,7.191278716,8.718598163,2.488815666,3.802565219,-0.16326894,-0.033297726,-0.026611092,0.063719102,0.06977044
2004.25,4.561035419,5.6,5.23324537,1,5.721917045,4.558036649,4.546746266,4.521516801,0,-2.2388464,,0,-6.439196,0,-0.0024195,-0.0290322,-0.0387096,-0.0483871,1.43,-0.7438,,0,-0.7516062,0,0,0,0,0,0,0,0,1.03,7.19315976,8.724207361,2.645536296,3.818305557,-0.106202629,0.037767863,-0.146145663,-0.044842556,0.299422293
2004.333333,4.568726094,5.6,5.237505227,1,5.708405107,4.585467354,4.549942848,4.523059508,-0.1168102,-2.3556566,,0.2165283,-6.222667,-0.0103688,-0.0045161,0.0045161,0.0090322,0.0180645,1.78,-0.3261,,-0.1538611,-0.9054673,-0.1538611,-0.01148,-0.00999,-0.005,0.005,-0.0095575,-0.0011632,0.0028374,1.02,7.196761474,8.738286643,2.644826371,3.813549829,-0.303635917,-0.038362965,0.054316702,-0.242102713,0.13327456
2004.416667,4.560638193,5.6,5.241217775,1.03,5.689345427,4.548504592,4.544899876,4.525737292,0.1512154,-2.2044412,,-0.8582643,-7.080932,-0.0012777,-0.0008171,-0.0005159,0.0001345,0.0014355,2.12,-0.335,,0.014772,-0.8906953,0.014772,-0.005,-0.005,-0.01,-0.03,-0.0168855,-0.026822,-0.036854,1.38,7.203777476,8.738975817,2.58021683,3.821857569,-0.405660939,0.062478366,0.169098459,-0.064670561,0.054261444
2004.5,4.568352663,5.5,5.242275976,1.26,5.683409685,4.577624257,4.549160524,4.528774985,0,-2.2044412,,0,-7.080932,-0.0048335,-0.0096667,-0.029,-0.0241666,-0.0145001,2.1,-0.3067,,0,-0.8906953,0,0,0,0,0,0,0,0,1.29,7.201469124,8.740720669,2.588891219,3.826072883,0.041632464,0.092095132,0.132474562,-0.139534151,0.39953849
2004.583333,4.568972898,5.4,5.242804657,1.43,5.676274235,4.573287285,4.555044631,4.53080218,0.2811289,-1.9233123,,0.9033329,-6.177599,0.0052373,0.0283799,0.0319355,0.0319355,0.0283873,2.02,-0.4599,,0.0623,-0.8283953,0.0623,0.00738,0.005,0.03999,0.045,-0.0019313,0.0252515,0.047842,1.55,7.210892306,8.744647438,2.516486063,3.812953769,-0.194794171,-0.241522316,-0.103700998,0.021566434,0.132831312
2004.666667,4.569588603,5.4,5.245970886,1.61,5.693395382,4.59928289,4.560507492,4.535284059,0.1496408,-1.7736715,,0.535926,-5.641673,0.0021427,0.0082767,0.0080645,0.0080645,0.0049462,2.12,-0.5977,,0.1167787,-0.7116166,0.1167787,0,0,-0.01,-0.015,-0.0007285,-0.0021468,-0.0154497,1.94,7.216268861,8.750128645,2.565718293,3.831723598,-0.080448829,-0.170513592,-0.129358139,-0.040616284,0.172643484
2004.75,4.578997654,5.5,5.251225759,1.76,5.671018207,4.590036243,4.56275317,4.538699132,0,-1.7736715,,0,-5.641673,0,-0.0066667,-0.01,-0.01,-0.0133333,2.23,-0.5735,,0,-0.7116166,0,0,0,0,0,0,0,0,1.79,7.216121943,8.754492082,2.478553176,3.831029846,-0.089736563,-0.022763093,-0.069374112,0.003767739,0.100856066
2004.833333,4.581108,5.4,5.25593165,1.93,5.697730867,4.589437067,4.561970367,4.541324758,0.3182214,-1.4554501,,0.2995432,-5.34213,-0.00525,-0.0069931,-0.0139999,-0.0279999,-0.0350001,2.5,-0.7016,,0.2427629,-0.4688537,0.2427629,-0.0075,-0.005,-0.00999,-0.02,0.0085888,-0.0002102,-0.0257621,2.02,7.225627023,8.758742316,2.492378665,3.824720677,-0.33787505,0.296351603,0.171754888,0.248808703,0.081459569
2004.916667,4.588158301,5.4,5.25593165,2.16,5.690832315,4.612870463,4.566948973,4.544485562,0.1613845,-1.2940656,,0.192036,-5.150094,-0.0075512,-0.0059001,-0.0147097,-0.0207098,-0.026613,2.67,-0.8534,,0.098183,-0.3706707,0.098183,-0.00913,-0.005,-0.005,-0.015,-0.0122844,-0.0184026,-0.029464,1.97,7.22657258,8.76172243,2.488649636,3.836480158,-0.084089673,0.196949988,0.107670814,0.107145417,0.215916868
2005,4.592982213,5.3,5.255409866,2.28,5.673975975,4.599544391,4.577223284,4.543475617,0,-1.2940656,,0,-5.150094,-0.0038288,-0.0020969,-0.0062904,-0.0062904,-0.0083871,2.86,-0.8058,,0,-0.3706707,0,0,0,0,0,0,0,0,2.5,7.220154354,8.762505197,2.644258068,3.858347929,-0.210437398,-0.357698469,-0.242628695,-0.182319731,-0.107154047
2005.083333,4.599513215,5.4,5.259576538,2.5,5.670156747,4.606579193,4.580857001,4.546152398,0.1223306,-1.171735,,0.2952914,-4.854802,0,0,-0.0144641,-0.0192857,-0.0192857,3.03,-1.093,,0.085239,-0.2854317,0.085239,0,0,0,-0.015,-0.0100987,-0.0126654,-0.0209189,2.52,7.22329568,8.764006393,2.503401232,3.825571472,-0.019098564,-0.106858628,0.020086071,-0.19707569,0.018836273
2005.166667,4.598394281,5.2,5.263208189,2.63,5.697563175,4.617898832,4.571913254,4.55072456,0.0554436,-1.1162914,,0.5603393,-4.294463,0,0.0032258,0.0220449,0.0299308,0.0331566,3.3,-0.7324,,0.0820266,-0.2034051,0.0820266,0,0,0.01,0.07,-0.0092307,0.0134935,0.0621736,2.96,7.222930916,8.765536544,2.487486652,3.845177826,-0.267161822,0.060993122,-0.030355647,0.053492906,-0.006426113
2005.25,4.599750526,5.2,5.26631057,2.79,5.701279344,4.648612744,4.582955251,4.55293961,0,-1.1162914,,0,-4.294463,0,0.0067742,0.0474193,0.0643549,0.0711291,3.32,-0.5338,,0,-0.2034051,0,0,0,0,0,0,0,0,2.97,7.212663132,8.766612492,2.55769232,3.828663135,-0.062710777,0.197571837,0.151907718,-0.133020577,0.243170625
2005.333333,4.601578744,5.1,5.265794175,3,5.696187036,4.604800118,4.577634536,4.555874894,0.3034157,-0.8128757,,0.4423042,-3.852159,-0.0051732,0.0093548,0.0140324,0.0233872,0.032742,3.33,-0.3842,,0.155223,-0.0481821,0.155223,-0.00553,0,0.01,0.015,0.0033515,0.0058796,0.0141774,3.09,7.220154354,8.77059433,2.478049862,3.813461546,-0.151938569,0.060582327,-0.096986075,-0.026413901,0.078610269
2005.416667,4.605432152,5,5.26631057,3.04,5.697865001,4.653884157,4.582423429,4.560256499,0.2362667,-0.576609,,0.4072732,-3.444885,-0.0005233,0.0011451,0.0028012,0.0032794,0.003758,3.36,-0.5623,,0.0946528,0.0464707,0.0946528,-0.005,0,0.015,0.055,0.0010795,0.0072674,0.0522468,3.35,7.23041832,8.77598184,2.412156729,3.825462436,0.0121762,-0.228558465,-0.298363368,-0.195160644,-0.110651179
2005.5,4.602613922,5,5.272486607,3.26,5.679592236,4.690117768,4.580785276,4.56305569,0,-0.576609,,0,-3.444885,-0.0048335,0.0145001,0.0531664,0.0483334,0.0434999,3.64,-0.6529,,0,0.0464707,0,0,0,0,0,0,0,0,3.31,7.221324372,8.780464736,2.442607871,3.828337002,-0.095572467,-0.184664798,-0.209371064,-0.090744623,0.035415411
2005.583333,4.604541989,4.9,5.278624733,3.5,5.671982162,4.638150313,4.587912119,4.565618218,0.0619472,-0.5146618,,0.1105931,-3.334292,-0.0052307,-0.0074193,-0.0185483,-0.0185485,-0.022258,3.87,-0.718,,0.0182407,0.0647114,0.0182407,-0.00705,-0.005,-0.01,-0.025,-0.0238958,-0.0315218,-0.0483008,3.63,7.227589874,8.784743983,2.400437493,3.806529148,-0.124444677,0.28274918,0.109402013,-0.104133472,0.169865786
2005.666667,4.585455115,5,5.292299294,3.62,5.68361378,4.611986899,4.580959457,4.567125581,0.2489699,-0.2656919,,1.321917,-2.012375,0.0146806,0.0084193,-0.0009518,-0.002785,-0.0040753,3.85,-0.5529,,0.1452309,0.2099423,0.1452309,0.045,0.015,0.03,0.015,0.0235427,0.0373595,0.0322727,3.93,7.227735118,8.790208227,2.460016101,3.830118566,-0.169636675,0.294201086,0.114600157,0.108139842,0.140864681
2005.75,4.598335885,5,5.293807211,3.78,5.698166736,4.602887583,4.597833337,4.566886634,0,-0.2656919,,0,-2.012375,0.0285001,0.0190001,0.0095,0.0063334,0.0063334,4.18,-0.4528,,0,0.2099423,0,0,0,0,0,0,0,0,4.02,7.22657258,8.79540052,2.327472809,3.811141334,0.04723967,1.02152198,0.291740448,0.29966598,0.562330864
2005.833333,4.608146752,5,5.288771954,4,5.695414225,4.621151797,4.600137543,4.570951343,0.2227549,-0.042937,,0.2592418,-1.753134,-0.0051801,0,0.01,0.01,0.0150001,4.33,-0.3841,,0.0699687,0.279911,0.0699687,-0.00518,-0.005,0,0.01,-0.0080785,-0.0139059,-0.0018748,4.03,7.22744461,8.798288619,2.316980973,3.806084545,-0.472829668,-0.031611909,0.073640649,-0.168877615,-0.112952674
2005.916667,4.61407839,4.9,5.288771954,4.16,5.70730958,4.636349034,4.602426425,4.573617597,0.0487368,0.0057998,,0.1001499,-1.652984,-0.0052772,-0.0030646,-0.0091934,-0.0183871,-0.0183871,4.35,-0.3912,,0.0016412,0.2815522,0.0016412,-0.00861,-0.005,-0.005,-0.015,-0.0174644,-0.0178113,-0.0134367,4.09,7.226063545,8.802492427,2.307174545,3.802096526,-0.197794803,-0.616260441,-0.415340144,-0.50842213,-0.104053181
2006,4.61537395,4.7,5.294811227,4.29,5.73110577,4.666603892,4.606119735,4.572161339,0.1203751,0.1261749,,0.2484206,-1.404563,-0.0031714,-0.0011289,-0.0050001,-0.0104837,-0.0103226,4.45,-0.4536,,0.0151286,0.2966808,0.0151286,0.005,0,0.025,0.025,-0.016515,-0.005983,0.0025147,4.47,7.229838778,8.808473781,2.329421747,3.790239478,-0.093986768,-0.222478572,-0.152253932,-0.104473942,0.085461523
2006.083333,4.615101705,4.8,5.295312858,4.49,5.741656127,4.653769856,4.612016695,4.577788712,0,0.1261749,,0,-1.404563,0.0048387,0.0241935,0.0241935,0.0338709,0.0387096,4.68,-0.3447,,0,0.2966808,0,0,0,0,0,0,0,0,4.52,7.2292589,8.81247134,2.241666678,3.786074221,-0.344562868,0.232568098,-0.072881272,0.123940158,0.244656736
2006.166667,4.617748743,4.7,5.29681624,4.59,5.739374818,4.660567049,4.606948604,4.581277004,0.1017777,0.2279526,,0.8369064,-0.5676567,0,0.003871,0.0070968,0.0077419,0.0083871,4.77,-0.5132,,0.0466561,0.3433369,0.0466561,0,0.005,0.03,0.055,-0.0033693,0.0071701,0.0377929,5,7.232588617,8.814954299,2.212441543,3.777554031,-0.026993055,-0.227815398,-0.212434581,-0.41786782,0.0508719
2006.25,4.621677193,4.7,5.301811256,4.79,5.76628768,4.662022998,4.612364247,4.581973204,0,0.2279526,,0,-0.5676567,0,0.026129,0.0479033,0.052258,0.056613,4.9,-0.5272,,0,0.3433369,0,0,0,0,0,0,0,0,4.86,7.22969384,8.818970458,2.332532169,3.791097537,-0.194033331,-0.026951567,-0.095007567,-0.188907915,0.063441353
2006.333333,4.620309013,4.6,5.304796333,4.94,5.801483733,4.651108669,4.612106077,4.585824254,0.1700831,0.3980357,,0.2353559,-0.3323008,0,0.0248387,0.0390322,0.046129,0.046129,5,-0.3982,,0.1268063,0.4701432,0.1268063,0,0,0.035,0.055,0.0061054,0.0470023,0.0529564,5.05,7.235042606,8.821275049,2.372017868,3.801359565,-0.263807113,0.312795557,0.167257516,0.034636244,0.205983968
